# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 21 12311.999999999998
  8 -6.02298 620.74 464.642
  9 -3.61379 592.97 468.713
  10 -1.2046 626.56 461.416
  11 1.2046 624.27 466.05
  12 3.61379 640.31 464.277
  13 6.02298 609.86 457.126
  14 8.43217 596.05 457.862
  15 10.8414 635.51 455.932
  16 13.2505 610.01 453.859
  17 15.6597 617.68 441.307
  18 18.0689 629.5 443.744
  19 20.4781 600.91 444.608
  20 22.8873 607.29 436.113
  21 25.2965 0 0
868000 21 12312
  1 -22.8873 602.3 430.129
  2 -20.4781 630.68 430.818
  3 -18.0689 619.16 427.844
  4 -15.6597 617.24 443.295
  5 -13.2505 620.2 452.957
  6 -10.8414 627.08 454.726
  7 -8.43217 601.27 457.139
  8 -6.02298 600.16 469.285
  9 -3.61379 598.01 460.289
  10 -1.2046 614.4 458.717
  11 1.2046 634.93 473.445
  12 3.61379 632.92 468.265
  13 6.02298 600.99 456.547
  14 8.43217 600.18 454.691
  15 10.8414 637.52 454.681
  16 13.2505 609.84 456.513
  17 15.6597 620.55 440.263
  18 18.0689 597.77 442.935
  19 20.4781 632.06 436.741
  20 22.8873 614.74 428.126
  21 25.2965 0 0
869000 21 12312.000000000002
  1 -22.8873 600.73 429.697
  2 -20.4781 629.58 432.243
  3 -18.0689 625.03 434.339
  4 -15.6597 603.71 435.68
  5 -13.2505 614.97 451.72
  6 -10.8414 647.43 456.583
  7 -8.43217 607 448.92
  8 -6.02298 600.84 467.144
  9 -3.61379 612.51 473.02
  10 -1.2046 631.3 462.697
  11 1.2046 608.9 467.627
  12 3.61379 618.99 462.935
  13 6.02298 626.79 450.62
  14 8.43217 579.99 451.985
  15 10.8414 640.86 448.108
  16 13.2505 604.68 452.366
  17 15.6597 624.51 443.669
  18 18.0689 581.18 440.056
  19 20.4781 658.68 432.529
  20 22.8873 594.32 425.722
  21 25.2965 0 0
870000 21 12312
  1 -22.8873 592.25 435.567
  2 -20.4781 625.88 436.919
  3 -18.0689 630.91 439.351
  4 -15.6597 607.56 434.676
  5 -13.2505 650.16 450.215
  6 -10.8414 614.4 454.271
  7 -8.43217 619.85 452.477
  8 -6.02298 611.37 461.267
  9 -3.61379 615.8 479.156
  10 -1.2046 628.23 466.612
  11 1.2046 608.5 462.312
  12 3.61379 617.23 458.351
  13 6.02298 634.42 458.843
  14 8.43217 572.35 449.629
  15 10.8414 651.89 447.787
  16 13.2505 583.42 445.477
  17 15.6597 621.86 439.048
  18 18.0689 591.55 437.155
  19 20.4781 630.28 439.923
  20 22.8873 604.09 428.633
  21 25.2965 0 0
871000 21 12312
  1 -22.8873 590.24 435.977
  2 -20.4781 631.97 440.824
  3 -18.0689 610.53 437.456
  4 -15.6597 619.84 433.348
  5 -13.2505 641.77 449.096
  6 -10.8414 630.29 455.599
  7 -8.43217 616.5 469.701
  8 -6.02298 598.32 458.836
  9 -3.61379 615.76 469.455
  10 -1.2046 633.5 466.435
  11 1.2046 595.41 469.257
  12 3.61379 642.3 456.772
  13 6.02298 601.84 460.281
  14 8.43217 578.52 449.977
  15 10.8414 650.82 454.495
  16 13.2505 591.68 442.529
  17 15.6597 629.4 439.198
  18 18.0689 594.77 433.518
  19 20.4781 643.84 433.16
  20 22.8873 594.7 422.844
  21 25.2965 0 0
872000 21 12312.000000000002
  1 -22.8873 594.05 431.684
  2 -20.4781 646.46 438.907
  3 -18.0689 618.27 444.222
  4 -15.6597 609.24 431.736
  5 -13.2505 611.87 452.292
  6 -10.8414 626.95 459.052
  7 -8.43217 606.69 466.156
  8 -6.02298 605.6 466.23
  9 -3.61379 602.22 466.93
  10 -1.2046 614.31 466.48
  11 1.2046 616.13 464.789
  12 3.61379 636.96 457.649
  13 6.02298 602.7 459.811
  14 8.43217 572.97 452.37
  15 10.8414 655.35 457.581
  16 13.2505 604.88 449.597
  17 15.6597 642.76 443.865
  18 18.0689 596.43 440.552
  19 20.4781 646.41 432.279
  20 22.8873 601.75 428.257
  21 25.2965 0 0
873000 21 12311.999999999998
  1 -22.8873 604.1 421.326
  2 -20.4781 636.19 436.175
  3 -18.0689 622.79 437.856
  4 -15.6597 607.4 442.054
  5 -13.2505 626.35 446.387
  6 -10.8414 626.49 457.212
  7 -8.43217 612.84 465.853
  8 -6.02298 597.25 468.663
  9 -3.61379 598.81 470.521
  10 -1.2046 640.86 470.315
  11 1.2046 601.52 468.656
  12 3.61379 632.59 452.304
  13 6.02298 614.35 456.764
  14 8.43217 576.48 455.926
  15 10.8414 634.13 451.433
  16 13.2505 609.73 443.422
  17 15.6597 628.05 446.648
  18 18.0689 596.11 444.801
  19 20.4781 644.54 437.181
  20 22.8873 601.42 434.24
  21 25.2965 0 0
874000 21 12311.999999999998
  1 -22.8873 583.35 429.78
  2 -20.4781 641.57 435.696
  3 -18.0689 630.55 446.142
  4 -15.6597 609.89 446.88
  5 -13.2505 595.4 454.018
  6 -10.8414 635.46 458.74
  7 -8.43217 623.33 465.215
  8 -6.02298 592.38 462.846
  9 -3.61379 588.05 474.24
  10 -1.2046 660.78 462.959
  11 1.2046 595.49 460.715
  12 3.61379 597.51 456.03
  13 6.02298 639.56 456.121
  14 8.43217 591.72 446.464
  15 10.8414 617.55 459.278
  16 13.2505 624.07 454.693
  17 15.6597 623.48 443.848
  18 18.0689 598.81 435.492
  19 20.4781 620.6 440.798
  20 22.8873 642.45 439.143
  21 25.2965 0 0
875000 21 12312
  1 -22.8873 605.24 433.758
  2 -20.4781 613.92 438.381
  3 -18.0689 617.66 438.163
  4 -15.6597 637.63 444.286
  5 -13.2505 586.21 455.121
  6 -10.8414 631.33 461.66
  7 -8.43217 640.9 468.798
  8 -6.02298 599.14 460.1
  9 -3.61379 576.29 464.616
  10 -1.2046 650.59 470.067
  11 1.2046 599.69 462.919
  12 3.61379 587.75 460.463
  13 6.02298 635.55 458.751
  14 8.43217 612.69 447.729
  15 10.8414 611.23 452.228
  16 13.2505 607.93 449.275
  17 15.6597 653.84 446.597
  18 18.0689 592.79 437.306
  19 20.4781 620.72 426.288
  20 22.8873 630.9 437.843
  21 25.2965 0 0
876000 21 12312
  1 -22.8873 590.17 431.187
  2 -20.4781 612.55 434.565
  3 -18.0689 615.1 431.487
  4 -15.6597 629.42 437.081
  5 -13.2505 597.86 443.709
  6 -10.8414 639.61 459.153
  7 -8.43217 630.49 465.332
  8 -6.02298 611.61 460.914
  9 -3.61379 577.52 464.254
  10 -1.2046 657.67 464.282
  11 1.2046 597.67 469.777
  12 3.61379 611.08 454.816
  13 6.02298 623.19 460.921
  14 8.43217 611.05 460.383
  15 10.8414 620.14 453.748
  16 13.2505 600.03 444.725
  17 15.6597 636.01 434.828
  18 18.0689 601.68 438.947
  19 20.4781 620.26 429.26
  20 22.8873 628.89 435.357
  21 25.2965 0 0
877000 21 12312
  1 -22.8873 587.7 428.908
  2 -20.4781 617.75 439.158
  3 -18.0689 622.11 443.831
  4 -15.6597 631.96 433.049
  5 -13.2505 604.15 451.127
  6 -10.8414 652.08 462.185
  7 -8.43217 626.6 457.361
  8 -6.02298 595.64 457.915
  9 -3.61379 584.65 462.279
  10 -1.2046 653.58 461.599
  11 1.2046 601.6 463.038
  12 3.61379 613.38 467.533
  13 6.02298 629.4 452.937
  14 8.43217 616.75 452.314
  15 10.8414 590.42 447.669
  16 13.2505 611.89 441.448
  17 15.6597 630.11 438.982
  18 18.0689 592.33 439.276
  19 20.4781 615.02 434.507
  20 22.8873 634.88 435.585
  21 25.2965 0 0
878000 21 12312.000000000002
  1 -22.8873 588.08 427.582
  2 -20.4781 603.82 429.862
  3 -18.0689 620.1 441.548
  4 -15.6597 637.87 443.558
  5 -13.2505 604.09 452.176
  6 -10.8414 649.24 462.451
  7 -8.43217 643.67 462.111
  8 -6.02298 599.08 455.34
  9 -3.61379 582.09 466.122
  10 -1.2046 661.41 470.131
  11 1.2046 589.66 472.893
  12 3.61379 611.67 470.081
  13 6.02298 636.03 459.886
  14 8.43217 609.75 457.338
  15 10.8414 601.62 445.649
  16 13.2505 598.61 447.06
  17 15.6597 631.8 443.893
  18 18.0689 586.62 438.543
  19 20.4781 612.27 436.206
  20 22.8873 644.52 433.706
  21 25.2965 0 0
879000 21 12311.999999999998
  1 -22.8873 586.03 427.302
  2 -20.4781 633.89 431.264
  3 -18.0689 606.8 444.272
  4 -15.6597 643.81 451.807
  5 -13.2505 590.92 441.131
  6 -10.8414 657.41 457.326
  7 -8.43217 617.89 462.483
  8 -6.02298 587.16 457.726
  9 -3.61379 586.33 462.416
  10 -1.2046 649.36 462.408
  11 1.2046 599.49 470.566
  12 3.61379 611.46 478.934
  13 6.02298 654.99 469.851
  14 8.43217 602.09 452.813
  15 10.8414 598.56 453.198
  16 13.2505 625.71 442.65
  17 15.6597 600.39 440.093
  18 18.0689 601.99 432.375
  19 20.4781 607.27 438.588
  20 22.8873 650.45 436.922
  21 25.2965 0 0
880000 21 12311.999999999998
  1 -22.8873 576.85 427.334
  2 -20.4781 644.24 442.468
  3 -18.0689 617.44 443.026
  4 -15.6597 638.79 448.181
  5 -13.2505 587.26 447.855
  6 -10.8414 664.5 460.941
  7 -8.43217 609.49 463.682
  8 -6.02298 588.88 450.718
  9 -3.61379 579.14 457.5
  10 -1.2046 641.48 465.818
  11 1.2046 602.41 469.825
  12 3.61379 605.05 472.032
  13 6.02298 652.01 463.138
  14 8.43217 597.46 454.448
  15 10.8414 607.26 449.892
  16 13.2505 639.89 452.359
  17 15.6597 597.66 444.305
  18 18.0689 614.8 434.553
  19 20.4781 580.13 433.594
  20 22.8873 667.26 433.646
  21 25.2965 0 0
881000 21 12312
  1 -22.8873 571.89 429.668
  2 -20.4781 640.36 433.404
  3 -18.0689 619.61 446.829
  4 -15.6597 638.26 444.428
  5 -13.2505 602.45 454.267
  6 -10.8414 634.29 463.84
  7 -8.43217 603.47 451.741
  8 -6.02298 597.21 461.235
  9 -3.61379 607.65 452.385
  10 -1.2046 630.54 460.558
  11 1.2046 594.76 483.326
  12 3.61379 602.01 476.93
  13 6.02298 633.69 464.755
  14 8.43217 600.42 455.041
  15 10.8414 611.43 448.75
  16 13.2505 651.06 447.844
  17 15.6597 602.95 444.938
  18 18.0689 617.34 439.192
  19 20.4781 598.4 432.93
  20 22.8873 654.21 434.584
  21 25.2965 0 0
882000 21 12311.999999999998
  1 -22.8873 605.29 423.175
  2 -20.4781 641.1 432.179
  3 -18.0689 605.85 436.972
  4 -15.6597 624.89 447.3
  5 -13.2505 635.65 461.402
  6 -10.8414 617.99 452.929
  7 -8.43217 613.75 449.715
  8 -6.02298 603.79 453.901
  9 -3.61379 616.87 462.959
  10 -1.2046 600.48 454.221
  11 1.2046 618.15 465.43
  12 3.61379 617.65 471.448
  13 6.02298 635.4 462.109
  14 8.43217 582.12 444.439
  15 10.8414 643.39 449.317
  16 13.2505 605.5 450.157
  17 15.6597 597.58 440.551
  18 18.0689 601.13 431.874
  19 20.4781 617.07 431.805
  20 22.8873 628.35 426.893
  21 25.2965 0 0
883000 21 12312
  1 -22.8873 612.12 432.121
  2 -20.4781 641.72 431.711
  3 -18.0689 586.47 433.203
  4 -15.6597 618.29 454.297
  5 -13.2505 625.74 461.836
  6 -10.8414 597.68 454.872
  7 -8.43217 627.98 450.978
  8 -6.02298 630.6 452.486
  9 -3.61379 610.81 460.857
  10 -1.2046 592.55 464.036
  11 1.2046 603.22 467.138
  12 3.61379 633.59 469.798
  13 6.02298 614.5 465.963
  14 8.43217 598.78 455.934
  15 10.8414 669.59 465.518
  16 13.2505 596.75 456.544
  17 15.6597 604.14 442.395
  18 18.0689 632.13 437.531
  19 20.4781 606.27 438.03
  20 22.8873 609.07 421.8
  21 25.2965 0 0
884000 21 12312.000000000002
  1 -22.8873 645.71 430.552
  2 -20.4781 626.47 435.556
  3 -18.0689 607.72 427.821
  4 -15.6597 645.11 446.967
  5 -13.2505 617.25 457.568
  6 -10.8414 585.72 447.431
  7 -8.43217 630.3 456.963
  8 -6.02298 623.46 457.508
  9 -3.61379 586.18 468.045
  10 -1.2046 603.8 476.575
  11 1.2046 618.12 464.105
  12 3.61379 601.67 467.772
  13 6.02298 592.34 469.102
  14 8.43217 607.74 463.651
  15 10.8414 634.72 453.67
  16 13.2505 607.88 455.252
  17 15.6597 615.36 441.162
  18 18.0689 656.45 442.627
  19 20.4781 581.2 435.086
  20 22.8873 624.8 429.296
  21 25.2965 0 0
885000 21 12311.999999999998
  1 -22.8873 641.22 432.39
  2 -20.4781 610.76 430.299
  3 -18.0689 622.38 430.635
  4 -15.6597 663.13 440.597
  5 -13.2505 606.94 445.675
  6 -10.8414 612.43 445.35
  7 -8.43217 653.77 455.423
  8 -6.02298 606.7 456.882
  9 -3.61379 578.79 461.137
  10 -1.2046 621.04 469.434
  11 1.2046 617.61 466.421
  12 3.61379 587.33 468.202
  13 6.02298 604.11 460.393
  14 8.43217 591.87 456.375
  15 10.8414 617.15 452.283
  16 13.2505 604.81 451.055
  17 15.6597 632 441.331
  18 18.0689 619.24 431.476
  19 20.4781 576.39 425.887
  20 22.8873 644.33 434.936
  21 25.2965 0 0
886000 21 12312
  1 -22.8873 629.37 434.312
  2 -20.4781 598.16 427.354
  3 -18.0689 629.3 434.763
  4 -15.6597 644.32 442.781
  5 -13.2505 611.07 446.949
  6 -10.8414 596.68 442.757
  7 -8.43217 656.48 462.703
  8 -6.02298 605.16 462.071
  9 -3.61379 597.8 460.545
  10 -1.2046 613.35 469.035
  11 1.2046 606.56 475.597
  12 3.61379 610.43 472.89
  13 6.02298 628.8 467.486
  14 8.43217 594.19 459.471
  15 10.8414 606.9 458.037
  16 13.2505 599.17 454.041
  17 15.6597 649.25 443.314
  18 18.0689 604.2 426.462
  19 20.4781 589.01 428.443
  20 22.8873 641.8 437.282
  21 25.2965 0 0
887000 21 12312.000000000004
  1 -22.8873 618.52 430.839
  2 -20.4781 610.28 430.89
  3 -18.0689 643.16 438.425
  4 -15.6597 629.7 447.209
  5 -13.2505 618.17 443.874
  6 -10.8414 615.72 445.584
  7 -8.43217 633.35 460.061
  8 -6.02298 609.42 466.215
  9 -3.61379 590.93 462.198
  10 -1.2046 597.75 468.182
  11 1.2046 621.7 479.256
  12 3.61379 586 466.928
  13 6.02298 642.96 457.113
  14 8.43217 596.89 466.62
  15 10.8414 616.1 457.751
  16 13.2505 626.87 445.381
  17 15.6597 620.78 442.082
  18 18.0689 609.02 435.124
  19 20.4781 592.82 433.351
  20 22.8873 631.86 427.349
  21 25.2965 0 0
888000 21 12312.000000000004
  1 -22.8873 625.05 427.147
  2 -20.4781 615.58 424.251
  3 -18.0689 624.26 431.699
  4 -15.6597 618.63 449.39
  5 -13.2505 621.49 456.715
  6 -10.8414 599.06 445.089
  7 -8.43217 646.72 458.834
  8 -6.02298 621.41 456.324
  9 -3.61379 572.51 458.021
  10 -1.2046 602.63 475.64
  11 1.2046 619.43 476.275
  12 3.61379 602.84 468.945
  13 6.02298 613.82 457.6
  14 8.43217 632.92 459.095
  15 10.8414 623.92 460.996
  16 13.2505 616.85 454.634
  17 15.6597 611.21 441.862
  18 18.0689 630.37 430.712
  19 20.4781 585.36 432.375
  20 22.8873 627.94 431.317
  21 25.2965 0 0
889000 21 12312
  1 -22.8873 636.31 424.604
  2 -20.4781 587.94 429.629
  3 -18.0689 596.87 430.962
  4 -15.6597 640.7 440.476
  5 -13.2505 609.35 446.962
  6 -10.8414 593.55 447.452
  7 -8.43217 653.83 451.766
  8 -6.02298 618.17 462.099
  9 -3.61379 584.22 465.745
  10 -1.2046 605.9 472.13
  11 1.2046 613.98 469.931
  12 3.61379 606.44 464.401
  13 6.02298 591.16 467.117
  14 8.43217 655.52 454.734
  15 10.8414 622.52 454.827
  16 13.2505 600.25 448.84
  17 15.6597 639.91 453.021
  18 18.0689 633.99 445.055
  19 20.4781 594.85 431.759
  20 22.8873 626.54 431.536
  21 25.2965 0 0
890000 21 12312
  1 -22.8873 657.01 428.575
  2 -20.4781 601.7 430.899
  3 -18.0689 608.86 437.899
  4 -15.6597 633.23 445.735
  5 -13.2505 640.58 441.259
  6 -10.8414 580.79 446.92
  7 -8.43217 640.03 460.825
  8 -6.02298 609.62 456.553
  9 -3.61379 594.64 461.438
  10 -1.2046 604.57 464.415
  11 1.2046 633.12 467.501
  12 3.61379 582.93 461.977
  13 6.02298 611.95 459.314
  14 8.43217 624.1 458.864
  15 10.8414 626.5 457.456
  16 13.2505 583.35 443.819
  17 15.6597 613.85 456.201
  18 18.0689 634.73 447.017
  19 20.4781 616.96 431.895
  20 22.8873 613.48 430.28
  21 25.2965 0 0
891000 21 12312
  1 -22.8873 666.69 432.317
  2 -20.4781 589.97 434.544
  3 -18.0689 620.23 433.366
  4 -15.6597 631.69 453.103
  5 -13.2505 639.58 452.804
  6 -10.8414 586.19 446.877
  7 -8.43217 635.99 459.06
  8 -6.02298 631.73 451.986
  9 -3.61379 587.45 464.441
  10 -1.2046 586.2 463.803
  11 1.2046 639.37 469.712
  12 3.61379 580.86 459.29
  13 6.02298 629.17 450.101
  14 8.43217 609.6 460.047
  15 10.8414 621.92 452.779
  16 13.2505 578.64 453.22
  17 15.6597 624.95 459.991
  18 18.0689 644.67 447.927
  19 20.4781 606.46 430.645
  20 22.8873 600.64 428.362
  21 25.2965 0 0
892000 21 12311.999999999998
  1 -22.8873 655 420.283
  2 -20.4781 594.53 426.085
  3 -18.0689 580.49 431.591
  4 -15.6597 648.73 456.542
  5 -13.2505 627.73 456.598
  6 -10.8414 591.4 453.115
  7 -8.43217 630.46 453.756
  8 -6.02298 638.79 454.344
  9 -3.61379 592.38 459.225
  10 -1.2046 592.48 465.932
  11 1.2046 633.62 480.302
  12 3.61379 604.39 464.193
  13 6.02298 611.08 455.39
  14 8.43217 615.32 454.607
  15 10.8414 620.95 459.964
  16 13.2505 597.89 454.713
  17 15.6597 609.4 447.328
  18 18.0689 644.05 442.833
  19 20.4781 599.65 444.897
  20 22.8873 623.66 428.76
  21 25.2965 0 0
893000 21 12312
  1 -22.8873 637.37 422.663
  2 -20.4781 593.73 421.99
  3 -18.0689 607.71 434.348
  4 -15.6597 652.22 444.232
  5 -13.2505 616.86 455.438
  6 -10.8414 600.43 452.826
  7 -8.43217 634.33 452.505
  8 -6.02298 625.04 468.003
  9 -3.61379 575.96 464.42
  10 -1.2046 605.19 462.589
  11 1.2046 631.89 462.276
  12 3.61379 598.59 469.432
  13 6.02298 610.2 448.808
  14 8.43217 612.46 459.421
  15 10.8414 627.93 452.09
  16 13.2505 582.46 456.816
  17 15.6597 650.43 449.113
  18 18.0689 626.04 441.995
  19 20.4781 602.09 444.053
  20 22.8873 621.07 429.805
  21 25.2965 0 0
894000 21 12312.000000000004
  1 -22.8873 635.07 417.407
  2 -20.4781 584.44 435.803
  3 -18.0689 642.3 442.021
  4 -15.6597 606.16 445.43
  5 -13.2505 630.38 450.121
  6 -10.8414 591.68 439.164
  7 -8.43217 647.78 453.807
  8 -6.02298 608.64 459.461
  9 -3.61379 580.64 454.521
  10 -1.2046 596.41 460.693
  11 1.2046 616.31 464.034
  12 3.61379 583.22 471.902
  13 6.02298 645.96 456.137
  14 8.43217 613.53 452.386
  15 10.8414 615.53 451.973
  16 13.2505 601.84 458.284
  17 15.6597 638.15 445.983
  18 18.0689 627.82 444.144
  19 20.4781 619.19 435.317
  20 22.8873 626.95 430.892
  21 25.2965 0 0
895000 21 12312.000000000002
  1 -22.8873 619.48 432.696
  2 -20.4781 586.25 443.04
  3 -18.0689 658.53 437.83
  4 -15.6597 591.93 444.409
  5 -13.2505 646.46 455.92
  6 -10.8414 609.5 453.165
  7 -8.43217 650.93 460.436
  8 -6.02298 607.64 461.481
  9 -3.61379 573.95 452.829
  10 -1.2046 599.72 455.447
  11 1.2046 612.89 472.771
  12 3.61379 593.15 466.674
  13 6.02298 626.71 456.46
  14 8.43217 625.83 445.415
  15 10.8414 598.6 449.094
  16 13.2505 611.95 448.481
  17 15.6597 613.25 449.613
  18 18.0689 635 446.682
  19 20.4781 593.47 435.649
  20 22.8873 656.76 423.002
  21 25.2965 0 0
896000 21 12312.000000000002
  1 -22.8873 630.87 425.708
  2 -20.4781 596.23 431.859
  3 -18.0689 614.05 441.766
  4 -15.6597 630.91 447.921
  5 -13.2505 611.2 450.893
  6 -10.8414 605.92 458.18
  7 -8.43217 650.94 475.226
  8 -6.02298 604.07 458.354
  9 -3.61379 571.8 449.274
  10 -1.2046 630.2 455.746
  11 1.2046 601.35 461.211
  12 3.61379 594.73 463.47
  13 6.02298 626.25 459.125
  14 8.43217 634.31 453.185
  15 10.8414 612.59 447.926
  16 13.2505 589.66 455.63
  17 15.6597 646.61 446.16
  18 18.0689 623.95 438.927
  19 20.4781 590.71 432.86
  20 22.8873 645.65 429.827
  21 25.2965 0 0
897000 21 12312.000000000002
  1 -22.8873 617.58 427.836
  2 -20.4781 610.21 435.542
  3 -18.0689 630.54 442.024
  4 -15.6597 624.62 445.805
  5 -13.2505 613.76 446.278
  6 -10.8414 599.25 459.263
  7 -8.43217 634.68 462.834
  8 -6.02298 612.71 458.409
  9 -3.61379 591.72 452.879
  10 -1.2046 595.35 450.013
  11 1.2046 613.35 458.256
  12 3.61379 614.6 470.441
  13 6.02298 630.75 464.777
  14 8.43217 625.17 454.209
  15 10.8414 606.84 450.968
  16 13.2505 613.29 445.644
  17 15.6597 633.27 442.069
  18 18.0689 634.4 442.679
  19 20.4781 586.5 430.753
  20 22.8873 623.41 423.569
  21 25.2965 0 0
898000 21 12312
  1 -22.8873 625.73 425.446
  2 -20.4781 616.22 439.911
  3 -18.0689 588.29 441.151
  4 -15.6597 651.54 450.104
  5 -13.2505 616.48 450.547
  6 -10.8414 603.25 448.387
  7 -8.43217 629.65 458.003
  8 -6.02298 623.57 459.042
  9 -3.61379 589.63 445.144
  10 -1.2046 573.96 455.919
  11 1.2046 632.23 467.838
  12 3.61379 604.93 471.313
  13 6.02298 615.83 462.922
  14 8.43217 635.84 448.518
  15 10.8414 613.66 458.587
  16 13.2505 598.75 450.55
  17 15.6597 629.4 441.58
  18 18.0689 653.03 442.196
  19 20.4781 568.82 434.471
  20 22.8873 641.19 425.407
  21 25.2965 0 0
899000 21 12311.999999999998
  1 -22.8873 602.89 427.973
  2 -20.4781 613.18 439.663
  3 -18.0689 606.41 438.238
  4 -15.6597 635.83 448.772
  5 -13.2505 639.62 448.987
  6 -10.8414 615.31 451.457
  7 -8.43217 609.58 447.025
  8 -6.02298 646.28 451.945
  9 -3.61379 586.97 456.595
  10 -1.2046 603.04 463.005
  11 1.2046 621.75 472.392
  12 3.61379 607.93 461.838
  13 6.02298 604.91 454.071
  14 8.43217 621.62 452.345
  15 10.8414 615.23 460.48
  16 13.2505 589.72 457.126
  17 15.6597 611.54 447.773
  18 18.0689 674.01 450.12
  19 20.4781 578.62 432.178
  20 22.8873 627.56 421.598
  21 25.2965 0 0
900000 21 12312
  1 -22.8873 603.27 423.154
  2 -20.4781 630.27 427.178
  3 -18.0689 599.51 441.655
  4 -15.6597 624.44 443.626
  5 -13.2505 646.76 440.347
  6 -10.8414 606.41 452.268
  7 -8.43217 607.04 457.827
  8 -6.02298 649.96 454.091
  9 -3.61379 591.65 456.379
  10 -1.2046 607.59 462.026
  11 1.2046 609.85 472.68
  12 3.61379 623.37 464.268
  13 6.02298 582.36 452.989
  14 8.43217 609.06 446.736
  15 10.8414 627.41 453.847
  16 13.2505 600.67 456.685
  17 15.6597 613.04 446.387
  18 18.0689 650.78 446.771
  19 20.4781 611.55 440.923
  20 22.8873 617.01 431.748
  21 25.2965 0 0
901000 21 12312.000000000002
  1 -22.8873 594.95 417.732
  2 -20.4781 631.64 434.651
  3 -18.0689 605.02 437.272
  4 -15.6597 617.29 441.959
  5 -13.2505 640.16 445.272
  6 -10.8414 627.76 451.772
  7 -8.43217 595.1 449.442
  8 -6.02298 626.29 464.706
  9 -3.61379 616.84 455.785
  10 -1.2046 606.13 466.787
  11 1.2046 599.12 473.345
  12 3.61379 654.86 462.377
  13 6.02298 604.53 456.473
  14 8.43217 599.91 450.205
  15 10.8414 628.12 461.166
  16 13.2505 613.42 450.228
  17 15.6597 602.9 451.202
  18 18.0689 608.74 449.248
  19 20.4781 623.7 443.742
  20 22.8873 615.52 426.109
  21 25.2965 0 0
902000 21 12312
  1 -22.8873 594.15 424.951
  2 -20.4781 615.04 425.171
  3 -18.0689 646.17 436.835
  4 -15.6597 608.31 437.454
  5 -13.2505 592.18 443.791
  6 -10.8414 665.27 449.385
  7 -8.43217 602.92 456.092
  8 -6.02298 614.56 453.391
  9 -3.61379 620.86 456.912
  10 -1.2046 626.17 470.337
  11 1.2046 592.47 476.666
  12 3.61379 637.18 461.982
  13 6.02298 607.5 464.595
  14 8.43217 602.17 457.343
  15 10.8414 590.29 453.854
  16 13.2505 650.48 444.345
  17 15.6597 589.25 451.117
  18 18.0689 604.64 439.935
  19 20.4781 607.09 442.17
  20 22.8873 645.3 425.019
  21 25.2965 0 0
903000 21 12312
  1 -22.8873 592.12 421.671
  2 -20.4781 617.93 418.985
  3 -18.0689 643.92 437.224
  4 -15.6597 622.47 450.892
  5 -13.2505 590.87 454.942
  6 -10.8414 660.53 453.666
  7 -8.43217 617.08 456.456
  8 -6.02298 629.26 458.029
  9 -3.61379 590.99 457.296
  10 -1.2046 641.43 469.394
  11 1.2046 592.63 473.255
